SalesOrderID,OrderDate,DueDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID
63599,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63599,,10-4030-015349,15349
63600,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63600,,10-4030-015059,15059
63601,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63601,,10-4030-014195,14195
63602,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63602,,10-4030-021205,21205
63603,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63603,,10-4030-012571,12571
63604,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63604,,10-4030-014214,14214
63605,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63605,,10-4030-014032,14032
63606,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63606,,10-4030-014050,14050
63607,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63607,,10-4030-024782,24782
63608,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63608,,10-4030-026342,26342
63609,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63609,,10-4030-021334,21334
63610,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63610,,10-4030-021335,21335
63611,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63611,,10-4030-020686,20686
63612,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63612,,10-4030-020699,20699
63613,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63613,,10-4030-020700,20700
63614,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63614,,10-4030-017147,17147
63615,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63615,,10-4030-017659,17659
63616,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63616,,10-4030-017662,17662
63617,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63617,,10-4030-020855,20855
63618,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63618,,10-4030-022495,22495
63619,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63619,,10-4030-029091,29091
63620,2014-01-04 00:00:00,2014-01-16 00:00:00,SO63620,,10-4030-023992,23992
63621,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63621,,10-4030-013150,13150
63622,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63622,,10-4030-017066,17066
63623,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63623,,10-4030-020267,20267
63624,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63624,,10-4030-019807,19807
63625,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63625,,10-4030-024591,24591
63626,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63626,,10-4030-029118,29118
63627,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63627,,10-4030-015239,15239
63628,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63628,,10-4030-018194,18194
63629,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63629,,10-4030-014524,14524
63630,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63630,,10-4030-017937,17937
63631,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63631,,10-4030-016594,16594
63632,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63632,,10-4030-011500,11500
63633,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63633,,10-4030-028781,28781
63634,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63634,,10-4030-011331,11331
63635,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63635,,10-4030-029220,29220
63636,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63636,,10-4030-011091,11091
63637,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63637,,10-4030-027379,27379
63638,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63638,,10-4030-014091,14091
63639,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63639,,10-4030-026473,26473
63640,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63640,,10-4030-026798,26798
63641,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63641,,10-4030-027652,27652
63642,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63642,,10-4030-024732,24732
63643,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63643,,10-4030-026689,26689
63644,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63644,,10-4030-022085,22085
63645,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63645,,10-4030-021801,21801
63646,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63646,,10-4030-020379,20379
63647,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63647,,10-4030-027656,27656
63648,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63648,,10-4030-017598,17598
63649,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63649,,10-4030-017599,17599
63650,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63650,,10-4030-022545,22545
63651,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63651,,10-4030-027628,27628
63652,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63652,,10-4030-013457,13457
63653,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63653,,10-4030-013937,13937
63654,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63654,,10-4030-019068,19068
63655,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63655,,10-4030-028373,28373
63656,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63656,,10-4030-025472,25472
63657,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63657,,10-4030-024867,24867
63658,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63658,,10-4030-028430,28430
63659,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63659,,10-4030-025772,25772
63660,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63660,,10-4030-012325,12325
63661,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63661,,10-4030-024062,24062
63662,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63662,,10-4030-011164,11164
63663,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63663,,10-4030-011163,11163
63664,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63664,,10-4030-013539,13539
63665,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63665,,10-4030-012591,12591
63666,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63666,,10-4030-014653,14653
63667,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63667,,10-4030-012777,12777
63668,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63668,,10-4030-016103,16103
63669,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63669,,10-4030-012756,12756
63670,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63670,,10-4030-012492,12492
63671,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63671,,10-4030-015077,15077
63672,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63672,,10-4030-023648,23648
63673,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63673,,10-4030-021180,21180
63674,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63674,,10-4030-025946,25946
63675,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63675,,10-4030-025033,25033
63676,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63676,,10-4030-017904,17904
63677,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63677,,10-4030-025272,25272
63678,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63678,,10-4030-020628,20628
63679,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63679,,10-4030-014211,14211
63680,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63680,,10-4030-024738,24738
63681,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63681,,10-4030-013460,13460
63682,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63682,,10-4030-026487,26487
63683,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63683,,10-4030-026292,26292
63684,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63684,,10-4030-026328,26328
63685,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63685,,10-4030-023016,23016
63686,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63686,,10-4030-020650,20650
63687,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63687,,10-4030-020709,20709
63688,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63688,,10-4030-024186,24186
63689,2014-01-05 00:00:00,2014-01-17 00:00:00,SO63689,,10-4030-018133,18133
63690,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63690,,10-4030-021177,21177
63691,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63691,,10-4030-015241,15241
63692,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63692,,10-4030-015147,15147
63693,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63693,,10-4030-016733,16733
63694,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63694,,10-4030-013004,13004
63695,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63695,,10-4030-020149,20149
63696,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63696,,10-4030-022320,22320
63697,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63697,,10-4030-017891,17891
63698,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63698,,10-4030-022416,22416
63699,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63699,,10-4030-017940,17940
63700,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63700,,10-4030-016277,16277
63701,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63701,,10-4030-013680,13680
63702,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63702,,10-4030-017209,17209
63703,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63703,,10-4030-013661,13661
63704,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63704,,10-4030-012265,12265
63705,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63705,,10-4030-011185,11185
63706,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63706,,10-4030-011500,11500
63707,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63707,,10-4030-026522,26522
63708,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63708,,10-4030-022070,22070
63709,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63709,,10-4030-014566,14566
63710,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63710,,10-4030-021243,21243
63711,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63711,,10-4030-018981,18981
63712,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63712,,10-4030-018473,18473
63713,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63713,,10-4030-015270,15270
63714,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63714,,10-4030-019541,19541
63715,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63715,,10-4030-022366,22366
63716,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63716,,10-4030-013757,13757
63717,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63717,,10-4030-013371,13371
63718,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63718,,10-4030-013512,13512
63719,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63719,,10-4030-012509,12509
63720,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63720,,10-4030-019251,19251
63721,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63721,,10-4030-017749,17749
63722,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63722,,10-4030-012729,12729
63723,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63723,,10-4030-025316,25316
63724,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63724,,10-4030-018186,18186
63725,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63725,,10-4030-011187,11187
63726,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63726,,10-4030-015847,15847
63727,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63727,,10-4030-016022,16022
63728,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63728,,10-4030-015364,15364
63729,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63729,,10-4030-015367,15367
63730,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63730,,10-4030-015321,15321
63731,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63731,,10-4030-027004,27004
63732,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63732,,10-4030-015041,15041
63733,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63733,,10-4030-017909,17909
63734,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63734,,10-4030-024162,24162
63735,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63735,,10-4030-025108,25108
63736,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63736,,10-4030-011995,11995
63737,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63737,,10-4030-011034,11034
63738,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63738,,10-4030-014030,14030
63739,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63739,,10-4030-025866,25866
63740,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63740,,10-4030-013440,13440
63741,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63741,,10-4030-026114,26114
63742,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63742,,10-4030-020677,20677
63743,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63743,,10-4030-017608,17608
63744,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63744,,10-4030-017615,17615
63745,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63745,,10-4030-017661,17661
63746,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63746,,10-4030-023903,23903
63747,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63747,,10-4030-023982,23982
63748,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63748,,10-4030-011250,11250
63749,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63749,,10-4030-016206,16206
63750,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63750,,10-4030-011988,11988
63751,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63751,,10-4030-011989,11989
63752,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63752,,10-4030-029088,29088
63753,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63753,,10-4030-023993,23993
63754,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63754,,10-4030-023998,23998
63755,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63755,,10-4030-012010,12010
63756,2014-01-06 00:00:00,2014-01-18 00:00:00,SO63756,,10-4030-012039,12039
63757,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63757,,10-4030-014147,14147
63758,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63758,,10-4030-020621,20621
63759,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63759,,10-4030-015025,15025
63760,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63760,,10-4030-016606,16606
63761,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63761,,10-4030-024380,24380
63762,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63762,,10-4030-012665,12665
63763,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63763,,10-4030-014998,14998
63764,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63764,,10-4030-020060,20060
63765,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63765,,10-4030-016513,16513
63766,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63766,,10-4030-016260,16260
63767,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63767,,10-4030-014167,14167
63768,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63768,,10-4030-017199,17199
63769,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63769,,10-4030-011747,11747
63770,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63770,,10-4030-011300,11300
63771,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63771,,10-4030-011300,11300
63772,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63772,,10-4030-026476,26476
63773,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63773,,10-4030-025255,25255
63774,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63774,,10-4030-024822,24822
63775,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63775,,10-4030-023207,23207
63776,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63776,,10-4030-022721,22721
63777,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63777,,10-4030-021164,21164
63778,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63778,,10-4030-021463,21463
63779,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63779,,10-4030-019720,19720
63780,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63780,,10-4030-018382,18382
63781,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63781,,10-4030-020094,20094
63782,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63782,,10-4030-017172,17172
63783,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63783,,10-4030-014027,14027
63784,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63784,,10-4030-028384,28384
63785,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63785,,10-4030-020889,20889
63786,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63786,,10-4030-024574,24574
63787,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63787,,10-4030-011697,11697
63788,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63788,,10-4030-011941,11941
63789,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63789,,10-4030-013534,13534
63790,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63790,,10-4030-013609,13609
63791,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63791,,10-4030-015483,15483
63792,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63792,,10-4030-012771,12771
63793,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63793,,10-4030-016654,16654
63794,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63794,,10-4030-028696,28696
63795,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63795,,10-4030-015354,15354
63796,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63796,,10-4030-024004,24004
63797,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63797,,10-4030-024163,24163
63798,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63798,,10-4030-025242,25242
63799,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63799,,10-4030-021173,21173
63800,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63800,,10-4030-013971,13971
63801,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63801,,10-4030-014020,14020
63802,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63802,,10-4030-026623,26623
63803,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63803,,10-4030-026490,26490
63804,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63804,,10-4030-026201,26201
63805,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63805,,10-4030-024739,24739
63806,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63806,,10-4030-023355,23355
63807,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63807,,10-4030-023356,23356
63808,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63808,,10-4030-023082,23082
63809,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63809,,10-4030-021342,21342
63810,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63810,,10-4030-017574,17574
63811,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63811,,10-4030-017617,17617
63812,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63812,,10-4030-017660,17660
63813,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63813,,10-4030-017568,17568
63814,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63814,,10-4030-028405,28405
63815,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63815,,10-4030-022612,22612
63816,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63816,,10-4030-022626,22626
63817,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63817,,10-4030-011952,11952
63818,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63818,,10-4030-027867,27867
63819,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63819,,10-4030-011100,11100
63820,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63820,,10-4030-011967,11967
63821,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63821,,10-4030-029067,29067
63822,2014-01-07 00:00:00,2014-01-19 00:00:00,SO63822,,10-4030-029096,29096
63823,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63823,,10-4030-012383,12383
63824,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63824,,10-4030-013563,13563
63825,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63825,,10-4030-012992,12992
63826,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63826,,10-4030-023014,23014
63827,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63827,,10-4030-027367,27367
63828,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63828,,10-4030-012704,12704
63829,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63829,,10-4030-011146,11146
63830,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63830,,10-4030-017929,17929
63831,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63831,,10-4030-022632,22632
63832,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63832,,10-4030-014148,14148
63833,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63833,,10-4030-016827,16827
63834,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63834,,10-4030-011277,11277
63835,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63835,,10-4030-015244,15244
63836,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63836,,10-4030-011262,11262
63837,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63837,,10-4030-011280,11280
63838,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63838,,10-4030-028060,28060
63839,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63839,,10-4030-011277,11277
63840,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63840,,10-4030-026720,26720
63841,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63841,,10-4030-026345,26345
63842,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63842,,10-4030-027481,27481
63843,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63843,,10-4030-024616,24616
63844,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63844,,10-4030-023271,23271
63845,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63845,,10-4030-018852,18852
63846,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63846,,10-4030-018669,18669
63847,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63847,,10-4030-017602,17602
63848,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63848,,10-4030-014635,14635
63849,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63849,,10-4030-022100,22100
63850,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63850,,10-4030-014001,14001
63851,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63851,,10-4030-021345,21345
63852,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63852,,10-4030-013940,13940
63853,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63853,,10-4030-016187,16187
63854,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63854,,10-4030-020715,20715
63855,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63855,,10-4030-021530,21530
63856,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63856,,10-4030-011557,11557
63857,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63857,,10-4030-022528,22528
63858,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63858,,10-4030-011770,11770
63859,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63859,,10-4030-012445,12445
63860,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63860,,10-4030-012223,12223
63861,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63861,,10-4030-019740,19740
63862,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63862,,10-4030-015200,15200
63863,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63863,,10-4030-011353,11353
63864,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63864,,10-4030-023652,23652
63865,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63865,,10-4030-027582,27582
63866,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63866,,10-4030-027583,27583
63867,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63867,,10-4030-017735,17735
63868,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63868,,10-4030-021165,21165
63869,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63869,,10-4030-020625,20625
63870,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63870,,10-4030-018188,18188
63871,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63871,,10-4030-029223,29223
63872,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63872,,10-4030-026373,26373
63873,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63873,,10-4030-020703,20703
63874,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63874,,10-4030-020841,20841
63875,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63875,,10-4030-024184,24184
63876,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63876,,10-4030-023917,23917
63877,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63877,,10-4030-029095,29095
63878,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63878,,10-4030-012004,12004
63879,2014-01-08 00:00:00,2014-01-20 00:00:00,SO63879,,10-4030-012337,12337
63880,2014-01-09 00:00:00,2014-01-21 00:00:00,SO63880,,10-4030-018130,18130
